output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 --shardId 0 --nodeId 0 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:22:20Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 0, node_id: 0, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:49Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:50Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:51Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:51Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:52Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:52Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:52Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:52Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:53Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:53Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:54Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:58:54Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:58:58Z INFO  powchain::optchain::network::worker] cmt 5701..2960 is now available
[2025-12-26T19:58:58Z INFO  powchain::optchain::network::worker] cmt 825b..0bb5 is now available
[2025-12-26T19:58:59Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:58:59Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:58:59Z INFO  powchain::optchain::network::worker] cmt 9753..c7ac is now available
[2025-12-26T19:59:02Z INFO  powchain::optchain::network::worker] cmt 519a..68d0 is now available
[2025-12-26T19:59:03Z INFO  powchain::optchain::network::worker] cmt 8757..c233 is now available
[2025-12-26T19:59:04Z INFO  powchain::optchain::network::worker] cmt aa03..3158 is now available
[2025-12-26T19:59:04Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
[2025-12-26T19:59:05Z INFO  powchain::optchain::network::worker] Reject block 0000..06fe: in unavailable hash table
[2025-12-26T19:59:08Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..c35c
[2025-12-26T19:59:08Z INFO  powchain::optchain::network::worker] Ordering block 0000..c35c already exists
[2025-12-26T19:59:09Z INFO  powchain::optchain::network::worker] cmt 8039..004e is now available
[2025-12-26T19:59:09Z INFO  powchain::optchain::network::worker] handle block 0000..06fe for cmt 8039..004e becoming available
[2025-12-26T19:59:09Z INFO  powchain::optchain::network::worker] block 0000..06fe is now available
[2025-12-26T19:59:09Z INFO  powchain::optchain::network::worker] successfully inserting block: ExHash(0000..06fe)
[2025-12-26T19:59:11Z INFO  powchain::optchain::network::worker] cmt 2855..c4ec is now available
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..fbbe)
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] cmt e609..118f has already been requested
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:23Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:24Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:34Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:34Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:35Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:35Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:38Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..b081
[2025-12-26T19:59:38Z INFO  powchain::optchain::network::worker] successfully inserting block: OrderHash(0000..b081)
[2025-12-26T19:59:38Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..b081
[2025-12-26T19:59:38Z INFO  powchain::optchain::network::worker] Ordering block 0000..b081 already exists
[2025-12-26T19:59:39Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..b081
[2025-12-26T19:59:39Z INFO  powchain::optchain::network::worker] Ordering block 0000..b081 already exists
[2025-12-26T19:59:39Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..b081
[2025-12-26T19:59:39Z INFO  powchain::optchain::network::worker] Ordering block 0000..b081 already exists
[2025-12-26T19:59:44Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..fbbe
[2025-12-26T19:59:44Z INFO  powchain::optchain::network::worker] Proposer block 0000..fbbe already exists
[2025-12-26T19:59:45Z INFO  powchain::optchain::network::worker] cmt 2a19..409a is now available
[2025-12-26T19:59:49Z INFO  powchain::optchain::network::worker] cmt 1de5..b124 is now available
[2025-12-26T19:59:51Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..06fe
